"OUTLET_LEV12","HYBAS_ID_LEV05","NEXT_DOWN","UP_AREA_OUTLET","SUB_AREA_OUTLET","N_LEV12","DIST_SINK","DIST_MAIN","ENDO","COAST","ORDER","SORT","PFAF_ID","MAIN_BAS","NEXT_SINK","N_UPSTREAM","UPSTREAM_FRACTION","MAX_UP_AREA","IS_MAX_UP_AREA","OUTLET_LONGITUDE","OUTLET_LATITUDE"
"1120000150","1050000010","0",4217.4,59.7,346,0,0,0,0,1,42,111014011100,1120000150,1120000150,32,0.092485549132948,4217.4,TRUE,32.594656531981,29.08327485
"1120001370","1050001370","0",11678.5,212.9,85,0,0,0,0,1,347,111020101000,1120001370,1120001370,85,1,11678.5,TRUE,35.4783217509915,23.0593114
"1120001430","1050001380","0",2268.4,28.9,45,0,0,0,0,1,447,111030041000,1120001430,1120001430,18,0.4,2268.4,TRUE,35.764666932913,22.83125
"1120001510","1050001510","0",42400.1,163.1,325,0,0,0,0,1,477,111041100100,1120001510,1120001510,325,1,42400.1,TRUE,36.0184692062342,22.56666665
"1120001960","1050001520","0",1713.8,160.3,134,0,0,0,0,1,873,111050601100,1120001960,1120001960,12,0.0895522388059701,1713.8,TRUE,36.931057881439,21.11875
"1120002290","1050002290","0",4583.9,95.3,34,0,0,0,0,1,936,111060010100,1120002290,1120002290,34,1,4583.9,TRUE,37.1798726176896,19.8500368
"1120002690","1050002300","0",2345.7,10.9,105,0,0,0,0,1,1047,111070801100,1120002690,1120002690,22,0.20952380952381,2345.7,TRUE,37.577921711278,18.6963172
"1120002760","1050002760","0",63986.6,124.4,507,0,0,0,0,1,1075,111081011000,1120002760,1120002760,507,1,63986.6,TRUE,37.8083401768992,18.5208584
"1120003770","1050002770","0",2863,42.6,286,0,0,0,0,1,1814,111098010010,1120003770,1120003770,23,0.0804195804195804,2863,TRUE,39.6479152556155,15.2623957
"1120005140","1050003990","0",4071.9,123.2,514,0,0,0,0,1,2120,112112010100,1120005140,1120005140,30,0.0583657587548638,4071.9,TRUE,43.5395832817828,11.03541665
"1120005720","1050005720","0",5340.3,53.9,45,0,0,0,0,1,2373,112120010000,1120005720,1120005720,45,1,5340.3,TRUE,45.4398442925831,10.62268235
"1120005780","1050005730","0",825.9,105.7,24,0,0,0,0,1,2423,112130041000,1120005780,1120005780,5,0.208333333333333,825.9,TRUE,45.65196105136,10.70055115
"1120005860","1050005860","0",4796.9,144.5,42,0,0,0,0,1,2442,112140011000,1120005860,1120005860,42,1,4796.9,TRUE,46.2179297200223,10.69985825
"1120005870","1050005870","0",477.4,477.4,1,0,0,0,1,0,2484,1.1215e+11,1120005870,1120005870,1,1,477.4,TRUE,46.4281490797581,10.6718175
"1120005880","1050005880","0",4169.7,153.4,29,0,0,0,0,1,2485,112160010000,1120005880,1120005880,29,1,4169.7,TRUE,46.6538862039645,10.6697342
"1120006360","1050005890","0",1796.2,7.7,122,0,0,0,0,1,2587,112170401000,1120006360,1120006360,16,0.131147540983607,1796.2,TRUE,49.0416514924043,11.24704555
"1120006520","1050006520","0",4780.8,14.1,35,0,0,0,0,1,2636,112180010000,1120006520,1120006520,35,1,4780.8,TRUE,49.9404144202136,11.4787947
"1120006740","1050006530","0",3929.1,21.8,89,0,0,0,0,1,2711,112190610100,1120006740,1120006740,33,0.370786516853933,3929.1,TRUE,51.0898154945054,11.0082628
"1120006850","1050006850","0",28619.4,110.9,227,0,0,0,0,1,2760,112200100100,1120006850,1120006850,227,1,28619.4,TRUE,50.8896532986197,10.45498825
"1120006970","1050006860","0",4315.1,14.1,50,0,0,0,0,1,3004,112300081100,1120006970,1120006970,31,0.62,4315.1,TRUE,50.7911037343204,9.62186865
"1120007040","1050007010","0",298,147.7,6,0,0,0,0,1,3125,112500000410,1120007040,1120007040,2,0.333333333333333,298,TRUE,50.4793731199074,9.09277195
"1120007060","1050007060","0",6516.2,221.5,44,0,0,0,0,1,3128,112600010000,1120007060,1120007060,44,1,6516.2,TRUE,50.3672083865279,8.96719445
"1120007220","1050007070","0",2050.9,212.1,56,0,0,0,0,1,3212,112700081000,1120007220,1120007220,13,0.232142857142857,2050.9,TRUE,49.9832876710151,8.19166665
"1120007260","1050007260","0",64696.7,172.9,529,0,0,0,0,1,3228,112801010100,1120007260,1120007260,529,1,64696.7,TRUE,49.7935972265512,8.02843475
"1120007450","1050007270","0",4430.5,93.7,245,0,0,0,0,1,3833,112908010100,1120007450,1120007450,32,0.130612244897959,4430.5,TRUE,49.2229954695035,6.87916665
"1120008100","1050008100","0",745374.3,3.1,13,0,0,0,0,1,3992,114100001000,1120008100,1120008100,13,1,745374.3,TRUE,42.61057255,-0.24003795
"1121144990","1051144990","1121145330",513314,22.1,5,29.6,29.6,0,0,1,4003,114300000100,1120008100,1120008100,5,1,513314,TRUE,42.587965582295,-0.02637
"1121145090","1051145090","1121145330",230634.3,115.7,114,29.6,29.6,0,0,2,4004,114210101000,1120008100,1120008100,114,1,230634.3,TRUE,42.5169696330827,-0.03921
"1121139500","1051139500","1122082170",298252.8,122.9,183,74.1,74.1,0,0,1,4020,114500101100,1120008100,1120008100,183,1,298252.8,TRUE,42.8353381501697,0.21335755
"1121139430","1051139430","1122082170",214441.4,135.6,370,74.1,74.1,0,0,2,4021,114411100000,1120008100,1120008100,370,1,214441.4,TRUE,42.7189155990548,0.24536355
"1121131830","1051131830","1121132210",123925.1,132.7,952,150.4,150.4,0,0,3,4095,114221001000,1120008100,1120008100,952,1,123925.1,TRUE,42.0468749647926,0.5958333
"1121131990","1051131990","1121132210",92274.6,109.7,15,150.6,150.6,0,0,2,4096,114230001000,1120008100,1120008100,15,1,92274.6,TRUE,42.0021758777626,0.5523363
"1121132520","1051132520","1121132070",81552.5,128.8,31,278.1,278.1,0,0,2,4346,114250011000,1120008100,1120008100,31,1,81552.5,TRUE,41.0126002766944,0.4472614
"1121132340","1051132340","1121132070",8576.7,7.8,67,278.1,278.1,0,0,3,4347,114240011000,1120008100,1120008100,67,1,8576.7,TRUE,41.0746779582113,0.52042
"1121115400","1051115400","1121116580",221362.6,50.8,246,301.1,301.1,0,0,1,4409,114701010100,1120008100,1120008100,246,1,221362.6,TRUE,43.7797663928159,1.2269942
"1121115240","1051115240","1121116580",52927.1,121.2,402,301.3,301.3,0,0,2,4410,114601010100,1120008100,1120008100,402,1,52927.1,TRUE,43.7428004960515,1.2909559
"1121137860","1051137860","1122081110",71878.4,19.2,104,399.6,399.6,0,0,2,4697,114270101000,1120008100,1120008100,104,1,71878.4,TRUE,40.204386397155,0.2625
"1121137960","1051137960","1122081110",5838,0.8,45,399.6,399.6,0,0,3,4698,114260010010,1120008100,1120008100,45,1,5838,TRUE,40.21666665,0.23958335
"1121118600","1051118600","1121119150",22824,169.6,183,558.5,558.5,0,0,2,5340,114290111000,1120008100,1120008100,183,1,22824,TRUE,39.2687500097454,1.10208335
"1121118440","1051118440","1121119150",36189.8,130,289,558.5,558.5,0,0,3,5341,114281001100,1120008100,1120008100,289,1,36189.8,TRUE,39.2468606267301,1.18447455
"1121046600","1051046600","1121048480",153450,157.2,83,771.2,771.2,0,0,2,6259,114430100000,1120008100,1120008100,83,1,153450,TRUE,42.4875688065011,3.881235
"1121046480","1051046480","1121048480",14454.6,49.5,122,771.4,771.4,0,0,3,6260,114420101000,1120008100,1120008100,122,1,14454.6,TRUE,42.5750002805808,3.94168555
"1121038680","1051038680","1121039440",82600.3,33,5,863.3,863.3,0,0,2,6695,114450000100,1120008100,1120008100,5,1,82600.3,TRUE,42.0707392091118,4.2017061
"1121038740","1051038740","1121039440",60316.3,117.5,461,863.3,863.3,0,0,3,6696,114441001100,1120008100,1120008100,461,1,60316.3,TRUE,42.0063123129698,4.1237715
"1121035420","1051035420","1121037840",57337,164.4,183,882.1,882.1,0,0,2,6767,114470110000,1120008100,1120008100,183,1,57337,TRUE,41.9748146982041,4.3208333
"1121035300","1051035300","1121037840",24861,5.9,199,882.1,882.1,0,0,3,6768,114460101100,1120008100,1120008100,199,1,24861,TRUE,42.0392505201284,4.30582465
"1121014470","1051014470","1121014840",45572.2,14.6,350,974,974,0,0,2,7147,114801010100,1120008100,1120008100,350,1,45572.2,TRUE,44.9778206809598,5.0527778
"1121014460","1051014460","1121014840",144786,120.3,168,974.1,974.1,0,0,1,7148,114910101000,1120008100,1120008100,168,1,144786,TRUE,44.9110793403126,5.06985525
"1120992050","1050992050","1122028340",19189.2,78.7,149,1162,1162,0,0,2,7775,114490101100,1120008100,1120008100,149,1,19189.2,TRUE,40.8955946756341,5.68639475
"1120991900","1050991900","1122028340",15084.6,18.2,119,1162.2,1162.2,0,0,3,7776,114480101000,1120008100,1120008100,119,1,15084.6,TRUE,40.928272249846,5.71214545
"1120982500","1050982500","1120982290",112519.9,153.1,265,1227.4,1227.4,0,0,1,7989,114931000100,1120008100,1120008100,265,1,112519.9,TRUE,43.2062458973777,5.9191373
"1120982060","1050982060","1120982290",11241.6,12.8,80,1227.4,1227.4,0,0,2,7990,114920100000,1120008100,1120008100,80,1,11241.6,TRUE,43.3301715050021,5.98309915
"1120929730","1050929730","1120930960",63469.5,68.1,60,1522.2,1522.2,0,0,1,9031,114950010000,1120008100,1120008100,60,1,63469.5,TRUE,42.2096001346154,7.32834505
"1120929860","1050929860","1120930960",15233.4,104.9,114,1522.2,1522.2,0,0,2,9032,114940101000,1120008100,1120008100,114,1,15233.4,TRUE,42.2898095282046,7.3264467
"1120918220","1050918220","1122001450",41094.5,92.3,26,1573.5,1573.5,0,0,1,9141,114970010000,1120008100,1120008100,26,1,41094.5,TRUE,41.9979218081047,7.5288109
"1120918230","1050918230","1122001450",14845.7,140.1,112,1573.5,1573.5,0,0,2,9142,114960100100,1120008100,1120008100,112,1,14845.7,TRUE,42.0615592831516,7.6251709
"1120901700","1050901700","1120903250",27292.3,142,210,1681.7,1681.7,0,0,1,9339,114990101100,1120008100,1120008100,210,1,27292.3,TRUE,41.5102798102084,8.0541667
"1120901710","1050901710","1120903250",10541.6,128.7,80,1681.7,1681.7,0,0,2,9340,114980100100,1120008100,1120008100,80,1,10541.6,TRUE,41.5962752381571,8.04027775
"1120008150","1050008110","0",11220.5,126.4,364,0,0,0,0,1,9853,117104100100,1120008150,1120008150,82,0.225274725274725,11220.5,TRUE,41.8918075275401,-0.9153029
"1120008470","1050008470","0",95248.8,103,759,0,0,0,0,1,10130,117201001000,1120008470,1120008470,759,1,95248.8,TRUE,40.4844885247518,-2.4916667
"1120008490","1050008480","0",501.6,91.4,14,0,0,0,0,1,10890,117310002100,1120008490,1120008490,4,0.285714285714286,501.6,TRUE,40.308333325,-2.57083335
"1120008570","1050008570","0",38448.4,31.3,371,0,0,0,0,1,10903,1.17321e+11,1120008570,1120008570,371,1,38448.4,TRUE,40.1245948868888,-3.1515059
"1120008640","1050008580","0",7714,91.6,243,0,0,0,0,1,11207,117332010000,1120008640,1120008640,60,0.246913580246914,7714,TRUE,39.8041763583261,-3.6354167
"1120009010","1050009010","0",40483.5,126.5,397,0,0,0,0,1,11444,117341010110,1120009010,1120009010,397,1,40483.5,TRUE,38.9454909327117,-5.3980633
"1120009040","1050009020","0",4584.1,4.1,57,0,0,0,0,1,11761,117350021000,1120009040,1120009040,33,0.578947368421053,4584.1,TRUE,38.885521010111,-5.6711639
"1120009130","1050009130","0",41560.9,96.5,332,0,0,0,0,1,11816,117361011100,1120009130,1120009130,332,1,41560.9,TRUE,38.8143007435602,-6.2008711
"1120009150","1050009140","0",133.9,133.9,3,0,0,0,1,0,12135,117370000012,1120009150,1120009150,1,0.333333333333333,133.9,TRUE,38.8124092582951,-6.28011295
"1120009170","1050009170","0",17615.2,186.7,141,0,0,0,0,1,12137,117380110000,1120009170,1120009170,141,1,17615.2,TRUE,38.8290000415529,-6.46139475
"1120009340","1050009180","0",1855.8,96.8,62,0,0,0,0,1,12317,117390081100,1120009340,1120009340,13,0.209677419354839,1855.8,TRUE,39.2699949848287,-7.4083333
"1120009450","1050009450","0",177136.2,58.1,45,0,0,0,0,1,12340,117410010010,1120009450,1120009450,45,1,177136.2,TRUE,39.2982007621252,-7.8432327
"1121299640","1051299640","1121300240",163246.3,161.3,41,127.8,127.8,0,0,1,12378,117430010000,1120009450,1120009450,41,1,163246.3,TRUE,38.5601651466827,-7.86983015
"1121299770","1051299770","1121300240",8226.5,159.9,63,127.8,127.8,0,0,2,12379,117420010100,1120009450,1120009450,63,1,8226.5,TRUE,38.5339994582993,-7.94079555
"1121299560","1051299560","1121297780",72273.9,4.7,565,251.4,251.4,0,0,2,12480,117441010100,1120009450,1120009450,565,1,72273.9,TRUE,37.8145879987164,-7.93125235
"1121299550","1051299550","1121297780",85666.5,217.3,154,251.6,251.6,0,0,1,12482,117450111000,1120009450,1120009450,154,1,85666.5,TRUE,37.6875246933247,-7.887607
"1121285320","1051285320","1121285330",27780.2,0.2,212,570.3,570.3,0,0,2,12901,117460110000,1120009450,1120009450,212,1,27780.2,TRUE,35.80625,-7.08958335
"1121285400","1051285400","1121285330",37726.8,36.6,25,570.5,570.5,0,0,1,12902,117470010000,1120009450,1120009450,25,1,37726.8,TRUE,35.75,-7.125
"1121289610","1051289610","1121288950",29211.2,161.9,228,628.1,628.1,0,0,1,13043,117490111000,1120009450,1120009450,228,1,29211.2,TRUE,35.322809537577,-7.366114
"1121289620","1051289620","1121288950",5406.7,28.1,41,628.1,628.1,0,0,2,13044,117480010100,1120009450,1120009450,41,1,5406.7,TRUE,35.4405963408551,-7.3666667
"1120009800","1050009460","0",17134.3,88.6,442,0,0,0,0,1,13924,117506101000,1120009800,1120009800,135,0.305429864253394,17134.3,TRUE,39.5873575630995,-9.50625
"1120010030","1050010030","0",155316.4,104.8,136,0,0,0,0,1,14156,117610101100,1120010030,1120010030,136,1,155316.4,TRUE,40.3491448014668,-10.49179385
"1121358080","1051358080","1122168660",60990.4,19.7,474,269.3,269.3,0,0,2,14274,117621101000,1120010030,1120010030,474,1,60990.4,TRUE,38.4921511850265,-11.44565665
"1121357890","1051357890","1122168660",76462.8,40.9,49,269.4,269.4,0,0,1,14275,117630010100,1120010030,1120010030,49,1,76462.8,TRUE,38.4440808347623,-11.40208335
"1121355140","1051355140","1121355390",59454.3,188.4,172,340.7,340.7,0,0,1,14355,117650110100,1120010030,1120010030,172,1,59454.3,TRUE,37.8937706798825,-11.27105695
"1121355040","1051355040","1121355390",10319.6,129.4,81,340.7,340.7,0,0,2,14356,117640100100,1120010030,1120010030,81,1,10319.6,TRUE,37.9108298889284,-11.17697635
"1121363390","1051363390","1121362830",27344.3,181.7,104,595.5,595.5,0,0,1,14782,117670100000,1120010030,1120010030,104,1,27344.3,TRUE,36.2451798289338,-11.70816715
"1121363500","1051363500","1121362830",9288.1,126.8,70,595.7,595.7,0,0,2,14783,117660101100,1120010030,1120010030,70,1,9288.1,TRUE,36.2825016227938,-11.81310475
"1121360960","1051360960","1121360450",7525.4,204.8,56,751.3,751.3,0,0,1,15056,117690010000,1120010030,1120010030,56,1,7525.4,TRUE,35.3358673157932,-11.57795445
"1121360840","1051360840","1121360450",6210.1,116.7,46,751.5,751.5,0,0,2,15057,117680011000,1120010030,1120010030,46,1,6210.1,TRUE,35.4094520000472,-11.4956243
"1120010290","1050010040","0",24704.7,140.9,435,0,0,0,0,1,15416,117704100100,1120010290,1120010290,190,0.436781609195402,24704.7,TRUE,40.3622983553519,-11.70456795
"1120010590","1050010590","0",61392.7,177.3,467,0,0,0,0,1,15779,117801110110,1120010590,1120010590,467,1,61392.7,TRUE,40.4582947528896,-13.5053789
"1120010730","1050010600","0",9460.8,153.7,276,0,0,0,0,1,16275,117912100000,1120010730,1120010730,69,0.25,9460.8,TRUE,40.4707464728857,-14.2125
"1120011120","1050011120","0",10247.8,145.8,75,0,0,0,0,1,16522,117920101000,1120011120,1120011120,75,1,10247.8,TRUE,39.694915678347,-16.3791667
"1120011140","1050011130","0",2107.7,179.6,20,0,0,0,0,1,16598,117930021000,1120011140,1120011140,14,0.7,2107.7,TRUE,39.672989869161,-16.456666
"1120011180","1050011180","0",14851.3,137.2,107,0,0,0,0,1,16617,117940101000,1120011180,1120011180,107,1,14851.3,TRUE,39.0970323785078,-16.7916667
"1120011360","1050011190","0",9019.8,126,217,0,0,0,0,1,16863,117950810000,1120011360,1120011360,66,0.304147465437788,9019.8,TRUE,37.7793519796831,-17.3916667
"1120011420","1050011420","0",23075.3,175.8,180,0,0,0,0,1,16941,117960101100,1120011420,1120011420,180,1,23075.3,TRUE,37.3333509733875,-17.5521425
"1120011460","1050011430","0",2381.2,157.3,27,0,0,0,0,1,17124,117970041000,1120011460,1120011460,16,0.592592592592593,2381.2,TRUE,37.1815539927314,-17.62665845
"1120011500","1050011500","0",19105.2,160.7,137,0,0,0,0,1,17148,117980100000,1120011500,1120011500,137,1,19105.2,TRUE,36.9572227596014,-17.86808065
"1120011510","1050011510","0",242.1,242.1,2,0,0,0,1,0,17285,117990000100,1120011510,1120011510,1,0.5,242.1,TRUE,36.920809134759,-18.05591805
"1120011540","1050011530","0",1808.2,92.9,39,0,0,0,0,1,17288,121000021000,1120011540,1120011540,16,0.41025641025641,1808.2,TRUE,36.7155840849469,-18.2039577
"1120011660","1050011660","0",1378121.1,158.3,85,0,0,0,0,1,17326,122100100100,1120011660,1120011660,85,1,1378121.1,TRUE,36.2337298977813,-18.7145384
"1121472390","1051472390","1121473460",161058.3,46.7,348,195.3,195.3,0,0,2,17351,122211010010,1120011660,1120011660,348,1,161058.3,TRUE,35.3185858972437,-17.66105615
"1121472430","1051472430","1121473460",1205882.3,117,199,195.5,195.5,0,0,1,17352,122310110000,1120011660,1120011660,199,1,1205882.3,TRUE,35.222639314973,-17.6805008
"1121447780","1051447780","1121448950",1124955.1,51.4,10,465.1,465.1,0,0,1,17731,122330001000,1120011660,1120011660,10,1,1124955.1,TRUE,33.7562358923856,-16.3687338
"1121447890","1051447890","1121448950",54757.5,54.2,412,465.1,465.1,0,0,2,17732,122321001100,1120011660,1120011660,412,1,54757.5,TRUE,33.75208335,-16.41458335
"1121443690","1051443690","1122209230",16384.1,160.4,126,496.4,496.4,0,0,2,17783,122340101000,1120011660,1120011660,126,1,16384.1,TRUE,33.6281828632644,-16.07493645
"1121443680","1051443680","1122209230",1107393.3,167.6,69,496.6,496.6,0,0,1,17786,122350100100,1120011660,1120011660,69,1,1107393.3,TRUE,33.5813842194562,-16.1125
"1121430860","1051430860","1121433310",1068771.5,79,270,604,604,0,0,1,17987,122371011000,1120011660,1120011660,270,1,1068771.5,TRUE,32.9375035306682,-15.5972122
"1121430830","1051430830","1121433310",29230.2,104.4,214,604.2,604.2,0,0,2,17988,122360100100,1120011660,1120011660,214,1,29230.2,TRUE,32.9336044173855,-15.52641045
"1121398950","1051398950","1121400450",8468.2,134.3,59,752.5,752.5,0,0,3,18528,122220010100,1120011660,1120011660,59,1,8468.2,TRUE,34.7218396645678,-13.8374756
"1121398880","1051398880","1121400450",109764.3,40.9,99,752.7,752.7,0,0,2,18531,122230101000,1120011660,1120011660,99,1,109764.3,TRUE,34.8084135846528,-13.78812545
"1121431950","1051431950","1121431960",25125.2,231.3,185,878.7,878.7,0,0,2,19073,122380100100,1120011660,1120011660,185,1,25125.2,TRUE,30.6419421394369,-15.71928455
"1121431940","1051431940","1121431960",1009325.1,19.4,6,878.9,878.9,0,0,1,19074,122390000100,1120011660,1120011660,6,1,1009325.1,TRUE,30.6476969463049,-15.65353005
"1121382440","1051382440","1121382870",11678.8,185.1,88,883.1,883.1,0,0,3,19100,122240100000,1120011660,1120011660,88,1,11678.8,TRUE,34.4081835760693,-12.79583335
"1121382340","1051382340","1121382870",85340,18.5,29,883.1,883.1,0,0,2,19101,122250010000,1120011660,1120011660,29,1,85340,TRUE,34.5293035285235,-12.7791667
"1121431680","1051431680","1122203860",859018.4,40.4,145,908.7,908.7,0,0,1,19184,122500101000,1120011660,1120011660,145,1,859018.4,TRUE,30.3875008577416,-15.6420224
"1121431480","1051431480","1122203860",149540,85.9,58,908.9,908.9,0,0,2,19185,122410010100,1120011660,1120011660,58,1,149540,TRUE,30.3893919294338,-15.581052
"1121378410","1051378410","1121378590",73545.7,191.5,172,909.8,909.8,0,0,2,19188,122270100100,1120011660,1120011660,172,1,73545.7,TRUE,34.4438666089768,-12.4769699
"1121378400","1051378400","1121378590",8285.5,227.4,62,909.9,909.9,0,0,3,19190,122260010100,1120011660,1120011660,62,1,8285.5,TRUE,34.3333368427283,-12.47905655
"1121418940","1051418940","1121419200",97271.1,110.4,177,1008.4,1008.4,0,0,2,19477,122430101000,1120011660,1120011660,177,1,97271.1,TRUE,30.2711463693691,-14.88388805
"1121418880","1051418880","1121419200",44508.4,153.8,345,1008.6,1008.6,0,0,3,19481,122421001100,1120011660,1120011660,345,1,44508.4,TRUE,30.1979166917882,-14.82083335
"1121438780","1051438780","1121438790",156563.2,52.3,508,1100,1100,0,0,2,19851,122611011000,1120011660,1120011660,508,1,156563.2,TRUE,28.8807837549595,-15.93049975
"1121438860","1051438860","1121438790",683379.1,28.9,37,1100.2,1100.2,0,0,1,19853,122710010010,1120011660,1120011660,37,1,683379.1,TRUE,28.8773028851032,-15.9790458
"1121347100","1051347100","1121347530",39973.6,49.4,308,1120.4,1120.4,0,0,3,19934,1.22281e+11,1120011660,1120011660,308,1,39973.6,TRUE,34.4035344835992,-10.7324299
"1121347090","1051347090","1121347530",12277.8,38.2,97,1120.6,1120.6,0,0,2,19936,122290101000,1120011660,1120011660,97,1,12277.8,TRUE,34.3578159512548,-10.7758711
"1121451560","1051451560","1121450850",51084.7,0.2,405,1188.4,1188.4,0,0,2,20199,1.22721e+11,1120011660,1120011660,405,1,51084.7,TRUE,28.73125,-16.58541665
"1121451550","1051451550","1121450850",627846.3,179,27,1188.6,1188.6,0,0,1,20201,122730010000,1120011660,1120011660,27,1,627846.3,TRUE,28.6353728816805,-16.60334505
"1121453310","1051453310","1121452640",617103.9,26.8,32,1224.3,1224.3,0,0,1,20362,122750010000,1120011660,1120011660,32,1,617103.9,TRUE,28.3989582862633,-16.6958333
"1121453390","1051453390","1121452640",6857,145.9,48,1224.5,1224.5,0,0,2,20363,122740011100,1120011660,1120011660,48,1,6857,TRUE,28.3832671144175,-16.79853425
"1121457490","1051457490","1121457400",602839.6,93.2,153,1281.3,1281.3,0,0,1,20723,122770110000,1120011660,1120011660,153,1,602839.6,TRUE,27.9586218861821,-16.95379825
"1121457550","1051457550","1121457400",10226.1,107.4,76,1281.5,1281.5,0,0,2,20724,122760110000,1120011660,1120011660,76,1,10226.1,TRUE,28.023002318937,-16.99518365
"1121387160","1051387160","1121386990",10478,80.4,81,1354.9,1354.9,0,0,3,21215,122440100000,1120011660,1120011660,81,1,10478,TRUE,31.8616840429276,-13.1465278
"1121387100","1051387100","1121386990",63640.3,69,125,1355.1,1355.1,0,0,2,21216,122450110000,1120011660,1120011660,125,1,63640.3,TRUE,31.814583349179,-13.05416665
"1121478700","1051478700","1122224020",539540.7,61.4,174,1462.2,1462.2,0,0,1,21753,122790101000,1120011660,1120011660,174,1,539540.7,TRUE,26.887348582439,-17.97194365
"1121478770","1051478770","1122224020",43487.6,52.9,321,1462.2,1462.2,0,0,2,21754,122781000110,1120011660,1120011660,321,1,43487.6,TRUE,26.8888702294943,-18.0281161
"1121376970","1051376970","1121377570",6263.1,139.1,47,1464.3,1464.3,0,0,3,21770,122460010100,1120011660,1120011660,47,1,6263.1,TRUE,32.0543063443981,-12.3854167
"1121376870","1051376870","1121377570",41590.8,19.9,24,1464.5,1464.5,0,0,2,21774,122470001000,1120011660,1120011660,24,1,41590.8,TRUE,32.1487730136237,-12.4375
"1121369690","1051369690","1121370550",4621.9,227.2,31,1533.8,1533.8,0,0,3,22087,122480010000,1120011660,1120011660,31,1,4621.9,TRUE,32.4893923736134,-12.11556145
"1121369590","1051369590","1121370550",34244.1,6,282,1534,1534,0,0,2,22088,122491010000,1120011660,1120011660,282,1,34244.1,TRUE,32.3581433219638,-12.04722225
"1121473950","1051473950","1121474320",155286.3,117.8,104,1699.7,1699.7,0,0,2,22849,122810100100,1120011660,1120011660,104,1,155286.3,TRUE,25.1583455534739,-17.81810455
"1121473880","1051473880","1121474320",362355.2,58.6,618,1699.9,1699.9,0,0,1,22850,122911010000,1120011660,1120011660,618,1,362355.2,TRUE,25.2269233482134,-17.7629498
"1121413460","1051413460","1121415150",10522.4,155.6,81,1758.3,1758.3,0,0,3,23019,122620101000,1120011660,1120011660,81,1,10522.4,TRUE,26.1622732291491,-14.5583333
"1121413580","1051413580","1121415150",82089,222.1,17,1758.3,1758.3,0,0,2,23020,122630001000,1120011660,1120011660,17,1,82089,TRUE,26.2562721628858,-14.67621225
"1121412570","1051412570","1121414940",55329.1,99.5,39,1807.5,1807.5,0,0,2,23190,122650010100,1120011660,1120011660,39,1,55329.1,TRUE,26.4728296178851,-14.57274
"1121412560","1051412560","1121414940",24666.6,121.3,186,1807.5,1807.5,0,0,3,23191,122640111100,1120011660,1120011660,186,1,24666.6,TRUE,26.3939190316239,-14.525
"1121409070","1051409070","1121409060",13507.6,106.8,97,1908.5,1908.5,0,0,3,23633,122660100000,1120011660,1120011660,97,1,13507.6,TRUE,27.1931824761021,-14.43606205
"1121409000","1051409000","1121409060",37134.6,26.7,23,1908.6,1908.6,0,0,2,23634,122670010100,1120011660,1120011660,23,1,37134.6,TRUE,27.2226022264184,-14.35154825
"1121487890","1051487890","1122227590",120689,128.8,98,1954.5,1954.5,0,0,2,23768,122830101100,1120011660,1120011660,98,1,120689,TRUE,23.5611571160242,-18.4326231
"1121487960","1051487960","1122227590",21239.8,68.4,163,1954.7,1954.7,0,0,3,23769,122820100000,1120011660,1120011660,163,1,21239.8,TRUE,23.5769316357736,-18.51458335
"1121400740","1051400740","1122189410",9436.4,11.4,71,1986.2,1986.2,0,0,3,23836,122680100000,1120011660,1120011660,71,1,9436.4,TRUE,27.3958349400666,-13.9125
"1121400750","1051400750","1122189410",24928,66.9,188,1986.3,1986.3,0,0,2,23838,122690110000,1120011660,1120011660,188,1,24928,TRUE,27.430208325,-13.925
"1121466490","1051466490","1121468100",38278.7,156.9,278,2132.9,2132.9,0,0,3,24380,122841000100,1120011660,1120011660,278,1,38278.7,TRUE,22.9294642968744,-17.3552341
"1121466350","1051466350","1121468100",69466.1,8.1,234,2132.9,2132.9,0,0,2,24381,1.22851e+11,1120011660,1120011660,234,1,69466.1,TRUE,23.0428551958118,-17.3590324
"1121423960","1051423960","1122200620",42104.9,60.8,321,2250.5,2250.5,0,0,2,24903,122921000100,1120011660,1120011660,321,1,42104.9,TRUE,22.8666485238884,-15.16221635
"1121423970","1051423970","1122200620",238372.7,148,188,2250.7,2250.7,0,0,1,24904,122930100000,1120011660,1120011660,188,1,238372.7,TRUE,22.9648880638472,-15.1351249
"1121408100","1051408100","1121409410",166347,31.9,3,2373.8,2373.8,0,0,1,25238,122950000100,1120011660,1120011660,3,1,166347,TRUE,23.2391701090091,-14.30197635
"1121408090","1051408090","1121409410",47044,60.9,338,2374,2374,0,0,2,25239,1.22941e+11,1120011660,1120011660,338,1,47044,TRUE,23.144980619919,-14.291223
"1121405290","1051405290","1121407380",93799.3,14,206,2390.5,2390.5,0,0,1,25301,122970111000,1120011660,1120011660,206,1,93799.3,TRUE,23.1770833297521,-14.1666667
"1121405300","1051405300","1121407380",72291.7,132,534,2390.7,2390.7,0,0,2,25302,122961001100,1120011660,1120011660,534,1,72291.7,TRUE,23.263021720229,-14.1982405
"1121428730","1051428730","1121430230",29598.5,124.8,70,2465.7,2465.7,0,0,2,25594,122870101100,1120011660,1120011660,70,1,29598.5,TRUE,21.38859035901,-15.40509525
